family	Src_Family_Kinases_(family)
complex	alpha5/beta1_Integrin/Fibrinogen_(complex)
complex	Tie2/Ang2_(complex)
complex	TGIF2/HDAC_complex_(complex)
complex	phospho-CaMK_IV/Calmodulin_(complex)
complex	NTM2/NEC2_heterodimer_(complex)
protein	ADPRT_(cleaved)
complex	p-IRAK2/oligo-TRAF6_(complex)
complex	pol_II_transcription_complex_containing_11_nucleotide_long_transcript_(complex)
protein	FGFR2-5
complex	Mature_infectious_virion_(complex)
abstract	histone_deacetylation_(abstract)
complex	Stalled_Pol_II_complex_with_damaged_DNA_hybrid_(complex)
complex	Cbp/p300/CITED2_(complex)
protein	FGFR2-3
family	CalDAG-GEFs_(family)
complex	alphav/beta3_Integrin/Fibrillin_(complex)
complex	TFIIIC/TFIIIA/Type_I_Promoter_Complex_(complex)
protein	TTF1
protein	PINX1
family	PP2A_(Calpha/Cbeta)_(family)
complex	uPA/uPAR/PAI-1_(complex)
protein	NOXA1
complex	Cyclin_D1/CDK4_(complex)
family	Clathrin_heavy_chain_2_(family)
complex	Acetylcholine_receptor_alpha6_beta3_beta4_(complex)
protein	DAD1
complex	pro-uPA/uPAR/Vitronectin_(complex)
complex	IL3RA/IL3/p(Y593)-IL3RB/JAK2_(complex)
complex	TLR2/TLR6/MYD88/IRAK_(complex)
protein	RCHY1
complex	Nucleosome_(complex)
complex	G_alpha-olf/GTP_(complex)
complex	NS1_Homodimer/PKR_Complex_(complex)
complex	RANBP9/SOS1_(complex)
protein	GDF2
protein	GDF1
complex	alphaM/beta2_Integrin/iC3bi_(complex)
abstract	vasoconstriction_(abstract)
complex	M2/M4/acetylcholine_(complex)
family	Collagen_IV_Family_(family)
protein	CPT1A
protein	CPT1C
protein	CPT1B
complex	pSIRP_alpha/CD47_(complex)
abstract	ribosome_biogenesis_(abstract)
complex	Heterodimer_of_GAD1_and_GAD2_(complex)
complex	delta-FOSB/JUND_(complex)
protein	P0C0U1
complex	NF-kappa-B/RelA/I_kappa_B_alpha/ubiquitin_(complex)
protein	MCM7
protein	MCM6
protein	MCM5
protein	MCM4
protein	MCM3
protein	MCM2
protein	ZDHHC21
protein	DUSP16
protein	DUSP10
complex	High_affinity_GM-CSF_receptor_complex_dimer_inactive_JAK2_phosphorylated_Bc/p(Y427349350)-SHC1_(complex)
protein	MCM8
protein	SQSTM1
complex	creatine_kinase_BM_dimer_(complex)
complex	CaM/Ca2+/Calcineurin_A_alpha-beta_B1_(complex)
protein	CSH1
complex	SHC/RasGAP_(complex)
complex	Basigin/CD98hc_complex_(complex)
complex	IL3RB/Jak2_(complex)
complex	IL1_beta_fragment/IL1R1/IL1RAP/PI3K_(complex)
complex	FAK/Src-Yes-Fyn/RasGAP/p190RhoGAP_(complex)
complex	PA/cellular_receptor_(complex)
complex	Ras/GDP_(complex)
protein	OPRD1
protein	WNT9A
family	GFRalpha_(family)
family	IL6_receptor_trimer/Activated_JAKs_(family)
complex	Active_TrkA_receptor/Phospho-PLCG1_complex_(complex)
complex	PDGF_A-chain_precursor_dimer_(complex)
protein	M6PR
family	PI3K-catalytic_subunit_(family)
protein	Tyrosine_Phosphatase
complex	PML/sp100/DAXX_(complex)
complex	IL2/IL2R_trimer_p(Y338392510)_beta_subunit/p-SHC/GRB2/GAB2_(complex)
protein	ISL1
complex	Src/PTPD1_(complex)
complex	AMPA_receptors_(heteromers)_with_phopho_GluR2_(complex)
protein	PKMYT1
complex	Opsins/photon_(complex)
complex	Rev_multimer-bound_HIV-1_mRNA/CRM1_complex_(complex)
complex	GPIb_(complex)
protein	KIFAP3
complex	alphav/beta3_Integrin/SPHK1/PECAM1_(complex)
complex	IL2R_gamma/JAK3/SOCS1_(complex)
protein	MS4A2
complex	laminin-5_complex_(complex)
abstract	glucose_transport_(abstract)
complex	Sar1b/GTP/Sec23p/Sec24p/Sec13p/Sec31p_Complex_(complex)
protein	ZNF141
protein	ZNF140
protein	ZNF143
protein	Digestive_enzymes
complex	ATP/Calcium_Bound_Myosin_Actin_Complex_(complex)
protein	DNTT
complex	ERBB2/ERBB3_(complex)
protein	CPT2
complex	PP2A-alpha_B56_(complex)
complex	RB/HDAC/ABL/E2F-1/DP-1_(complex)
abstract	mast_cell_activation_(abstract)
protein	PYGB
complex	VEGFR2_(dimer)/VEGFA189_(dimer)_(complex)
family	Alpha_2_delta_subunits_of_VGCC_(family)
protein	COX8A
family	neurotrophin_(family)
protein	PYGL
protein	PYGM
complex	IFNGR2/JAK2_(complex)
complex	MIS_(dimer)_(complex)
family	CaMKII_subunits_delta/gamma_(family)
protein	SOD2
protein	SOD3
complex	FOXM1B/HNF6_(complex)
protein	SOD1
complex	PDGF-BB_(complex)
protein	TMF1
complex	CAMKII/CaM/Ca_++/CaM/Ca_++/CaM/Ca_++/CaM/Ca_++_(complex)
protein	RANGAP1
family	NLRP3_elicitor_proteins_(family)
complex	spherical_HDL/apoC-II/apoC-III/apoE_(complex)
protein	BAMBI
protein	FASLG
complex	TGFB/TGFBR2/TGFBR1/SMAD7/YAP65_(complex)
protein	PMS2
family	Activin_receptor_type_IIA/IIB_(family)
complex	ISG15/NEDD4_(complex)
complex	Thrombin/Thrombin_receptor_(complex)
complex	ATP_sensitive_K+_channels-inwardly_rectifying_(SUR2)_(complex)
complex	GR_alpha/HSP90/FKBP51/HSP90/PP5C_(complex)
complex	ATP6V1G_dimer_(complex)
complex	CRY/PER/Kinase_(complex)
complex	INHBA_dimer_(complex)
protein	MST1R
protein	ABR-2
complex	IL12Rbeta2/JAK2_(complex)
complex	BRCA1/BARD1/CTIP/M/R/N_Complex_(complex)
complex	Complement_factor_4A_(complex)
complex	EGFRvIII_mutant/HSP90/CDC37_(complex)
protein	GRIP1
protein	PTAFR
protein	MHC_II_antigens
protein	GRIP2
complex	Mature_intronless_derived_mRNA/TAP/Aly/Ref_complex_(complex)
protein	SLC19A1
complex	HDAC5/ANKRA2_(complex)
protein	VDR
family	TCR_chain_beta_(family)
complex	CAK_(complex)
family	TAGAP_(family)
complex	SPR_dimer_(complex)
protein	RFXANK
family	GNRH_ligands_(family)
abstract	cell_cycle_(abstract)
complex	RhoA-B-C/GTP_(complex)
protein	MIS12
complex	Cyclin_E/A/Cdk2/phospho-p27/p21/SCF(Skp2)/Cks1_complex_(complex)
complex	Ran/GTP/Exportin_1_(complex)
complex	phospho-insulin_receptor_(complex)
family	TRPC4/5_(family)
family	Casein_Kinase_I_delta_or_Casein_kinase_I_epsilon_(family)
complex	Membrane_enveloped_Influenza_Virion_RNP_complex_(complex)
complex	Junctional_channel_(complex)
protein	LRDD
complex	TGFB/TGFBR2/TGFBR1/PML/SARA_(complex)
complex	EGF/Phospho-EGFR-SHC_(complex)
complex	FADD/FADD/CASP8/CASP8_(complex)
complex	TGFB/TGFBR2/TGFBR1/WWP1/SMAD7_(complex)
complex	Integrin_alphaIIbbeta3/Fibronectin_(complex)
protein	NXF1
protein	FAF1
complex	Epac2/cAMP_Complex_(complex)
complex	ceramide/CERT/PPM1L/VAPA/B_trimer_(complex)
protein	PGM1
protein	PGM2
complex	PDGF/Phospho-PDGF_receptor_dimer/Grb7_(complex)
protein	P15917
protein	ABCB11
protein	APLN
rna	P1_mRNA_(rna)
protein	APLF
family	Lck/Csk_(family)
protein	RBM8A
complex	Cubilin/DBP/Calcidiol_(complex)
protein	PMP22
complex	RasGAP/p62DOK/SHIP_(complex)
complex	HGF(dimer)/MET(dimer)/RANBP9/SOS1_(complex)
family	Caspase-8/10_prodomains_(family)
protein	CDC27
protein	CDC26
protein	CDC23
protein	CDC20
protein	NUP153
complex	G-protein_alpha_(12)/GTP_(complex)
protein	OR2F1
protein	OR2F2
complex	IP3-gated_Ca-channel_type_1_(open)_(complex)
complex	(alpha_prime)2_(beta)2_CK2_(complex)
protein	LIN54
protein	LIN52
complex	alpha3/beta1_Integrin/Laminin_10_(complex)
family	Cysteinyl_leukotriene_receptors_(family)
family	R-SMAD2/3_(family)
complex	ATPase_CF(1)_(complex)
complex	T-DHT/AR/PRX1_(complex)
complex	alpha4/beta7_Integrin/Fibronectin_(complex)
protein	RPL35A
complex	NOTCH1_heterodimer/DLK1_(complex)
protein	TBXA2R-2
complex	Integrin_alphaXbeta2_(complex)
complex	Rabenosyn-5/VPS-45_(complex)
complex	dsRNA/RIG-I/MDA5/IPS-1/ATG5-ATG12_(complex)
complex	CamKIV/CaM/Ca_++_(complex)
abstract	DNA_biosynthetic_process_(abstract)
protein	NRP2-3
protein	NRP2-2
family	Ca_impermeable_AMPA_receptors_(family)
complex	Serum_amyloid_P-component_homopentamer_(complex)
protein	TNPO1
protein	RRH
complex	FOXM1B/Cbp/p300_(complex)
complex	DP-1/E2F1_complex_(complex)
complex	Chlamydial_HSP60/TLR4/MD2_(complex)
complex	CD44/Rho_Family_GTPase/ROCK2_(complex)
protein	MAPK3
protein	MAPK1
protein	PPP1R12A
protein	MYO6-2
complex	multiphospho-CERT/PPM1L/VAPA/B_trimer_(complex)
protein	MAPK8
protein	MAPK9
complex	Edited_GRIK1_and_GRIK2_heteroteramer_(complex)
protein	CUZD1
complex	S1P1/S1P_(complex)
complex	AP-1(cJun/cFos)_phosphorylated_(complex)
complex	CD28/Gads_(complex)
complex	GRB2/pY-GAB2_(complex)
family	J_kappa-recombination_signal-binding_protein_(family)
complex	Grb2/pFAK_bound_to_NCAM1/pFyn_(complex)
complex	IL27/IL27R/JAK1_(complex)
family	PACAP_peptides_(family)
complex	Galanin/Galanin_receptor_(complex)
protein	BCOR
complex	thrombin/cleaved_antithrombin_III/heparin_(complex)
family	Core_8_mucins_(family)
protein	BCAP31
protein	CCL11
protein	CCL16
protein	VPS36
protein	CCL19
protein	METTL3
family	ERK1/2/5_(family)
complex	tBID/BCL-2_(complex)
protein	STAT5B
protein	STAT5A
complex	Class_I_MHC_(complex)
complex	mRNP_(complex)
complex	ERB/NR0B2_(complex)
family	Defensins_that_bind_Lipid_II_(family)
rna	pre-mRNA_(rna)
complex	cleaved_polypeptide/Translocon_(complex)
protein	EPB41L1
protein	OR10A3
protein	OR10A2
protein	OR10A5
protein	OR10A4
protein	OR10A7
protein	OR10A6
family	Kv2_subunits_of_voltage_gated_potassium_channels_(family)
family	Nucleolar_phosphoprotein_B23_(family)
complex	BMP7/USAG1_(complex)
complex	VEGFA_(dimer)_(complex)
complex	HDAC/NCOR1/ALIEN_(complex)
complex	ESCRT-III_(complex)
family	Activated_Rac-1_and_Cdc42_(family)
family	glucokinase_and_hexokinases_(family)
complex	Centrosomes_containing_recruited_CDK11p58_(complex)
protein	SERPINA1
complex	LPA/LPA1-2-3_(complex)
complex	Cannabinoid_receptor/2-AG_(complex)
complex	MAGE-G1/E2F1_(complex)
protein	NRAS
complex	phospho_CTLA4/B7-1/B7-2_(complex)
protein	FOXM1-2
abstract	microtubule_plus-end_binding_(abstract)
family	p-MEK/ERK_(family)
protein	PXN
complex	IGF-1R_heterotetramer/IGF2_(complex)
protein	CABLES1
protein	CABLES2
abstract	regulation_of_DNA_replication_initiation_(abstract)
complex	Vif/APOBEC3G_complex_(complex)
complex	Growth_Hormone/_Tyrosine_phosphorylated_Growth_Hormone_Receptor-p(Y1007)-JAK2_dimer/SOCS_(complex)
family	Collagen_I_(family)
family	ABCA7-dependent_phospholipids_(family)
protein	DNM2-2
complex	Alpha_receptor_homodimer_(complex)
complex	NOTCH1_heterodimer/Jagged_2_(complex)
family	BoNT_D_cleaved_VAMP_1_(family)
complex	Activated_TrkA_receptor/SHC_(complex)
protein	KIDINS220
complex	Ephrin_A5/EPHA3-4-5-6-7_(complex)
family	Syntaxin_fragment_(family)
complex	Fibronectin_(complex)
complex	alpha8/beta1_Integrin_(complex)
complex	GTP/beta-tubulin_folding_intermediate_(complex)
family	ERBB_1/3/4_(family)
family	ZAP-70_and_ITK_tyrosine_kinases_(family)
protein	P01892
protein	PACS1
abstract	prophase_(abstract)
complex	pp-IRAK1/p-IRAK4/oligo-MyD88_/activated_TLR5_or_10_complex_(complex)
complex	CDK4-6/Cyclin_D/p16INK4a_(complex)
complex	beta-NGF_dimer/TrkA_receptor_(complex)
complex	PAFAH/LIS1_(complex)
complex	HES1/HEY1-2_(complex)
protein	ERBB_ligand
protein	tRA
complex	Necl-5/Nectin-3_trans_heterodimer_(complex)
complex	P-TEFb_complex_(complex)
complex	Orc2_associated_with_MCM8_(complex)
protein	NEDD4L
protein	UPF3A
protein	BRAF
complex	TFIIIB/TFIIIC/TFIIIA/Type_1_Promoter_Complex_(complex)
protein	HSV-ICP0
protein	PDPK1
complex	alpha4/beta1_Integrin/Midkine_(complex)
complex	pol_II_promoter/TFIID/TFIIA/TFIIB/Pol_II/TFIIF/TFIIE_complex_(complex)
complex	Abl/pRobo1/slit2/Glypican-1_(complex)
abstract	Plasma_Cell_Myeloma_(abstract)
family	RPC7/RPC7-like_(family)
family	PPAR_ligands_(family)
complex	Class_I_MHC_peptide_loading_complex_(complex)
complex	BAD/14-3-3_(complex)
complex	PIK3R1/p-ERBB4cyt1_(complex)
abstract	response_to_hydrogen_peroxide_(abstract)
complex	Type_I_Collagen_(complex)
complex	NF_kappa_B1/RelA/I_kappa_B_alpha_(complex)
complex	Phosphorylated_IRAG/IP3_receptor_type_1_(complex)
family	p-EGFR_mutants_dimer_(family)
protein	ANP32A
protein	FDXR
complex	MicroProcessor_Complex_(complex)
complex	FOXO1/14-3-3_family_(complex)
complex	BGN/TLR2/TLR1/MD2_(dimer)_(complex)
abstract	regulation_of_endocytosis_(abstract)
protein	TAT
complex	ligand/GPCR_(complex)
abstract	Golgi_organization_(abstract)
complex	alphaM/beta2_Integrin/Thy1_(complex)
complex	phosphofructokinase_P4_complex_(complex)
protein	HMGA1-2
protein	ALMS1
complex	RB1/ID2_(complex)
family	p-Y877-ERBB2/ERBB4_heterodimers_(family)
protein	PRIM1
complex	Nephrin_dimer/CASK_(complex)
protein	PRIM2
protein	THY1
abstract	positive_regulation_of_translational_initiation_(abstract)
complex	Cargo/AP-1/Beta-arrestin/Clathrin_Triskelion/Vamp_Complex_(complex)
family	Interleukin-1_family_propeptides_(family)
complex	Integrin_alphaIIb_beta3/p(Y530)-SRC/CSK_(complex)
abstract	metaphase_(abstract)
abstract	Lymphocyte_(abstract)
protein	OPN1SW
protein	IL19
family	Dab2_(family)
protein	Q8IW26
complex	Par3/Par6/Atypical_PKCs_(complex)
complex	FAS/FADD/DAXX/ASK1/Caspase_8/Caspase_8_(complex)
complex	TS_dimer_(complex)
protein	MUC19
protein	MUC17
protein	MUC16
protein	MUC15
complex	Trace_amine-associated_receptor/beta-PEA_(complex)
protein	MUC13
protein	MUC12
protein	MAGEH1
complex	Splicing_Factor_3B_(complex)
protein	Q29974
complex	IL1_receptor_complex_(complex)
protein	OR52K1
complex	Gangliosides/Synaptogamin_(complex)
family	Phosphorylated_Smooth_Muscle_Myosin_Light_Chain_(family)
protein	OR52K2
complex	VEGFR3/VEGFD/Fibronectin/alpha4/beta1_Integrin_(complex)
protein	SKP1A
complex	IL1_alpha/IL1R1/IL1RAP/MYD88/IRAK4/TOLLIP_(complex)
family	Phosphodiesterases_dual_(cAMP_cGMP)_activity_(family)
protein	ANGPTL4
protein	ANGPTL3
complex	BMP6/FETUA_(complex)
protein	GPR119
complex	IL-10R2C/TYK2_(complex)
protein	SRSF11
complex	FAK/p130CAS/SRC/CSK/paxillin/actin_(complex)
family	Golgi-associated_vesicle_interacting_proteins_(family)
complex	Nterin-1/DCC_oligomer/pFADK1_(complex)
complex	IL3/IL3RA/p-Y593Y628-IL3RB/JAK2_(complex)
protein	CTCF
protein	MFAP2
protein	MMP14
protein	RASGRP3
protein	RASGRP1
complex	Cyclin_B1/phospho-Cdc2(Thr_161)_(complex)
complex	alphaIIb/beta3_Integrin_(complex)
protein	MMP12
protein	MMP13
protein	FKBP3
complex	ZAP-70_bound_to_phosphorylated_ITAM_motifs_(complex)
complex	Integrin_alpha4beta7/MADCAM1_(complex)
protein	P62874
complex	FGFR3bFGFR3c-FGF_complex_(complex)
complex	14-3-3zeta_dimer_(complex)
complex	E2/ERB_(dimer)/Src-1_(complex)
complex	IL-4/IL-2R-gamma/IL-4R-alpha/JAK3/JAK1_(complex)
complex	Inactivated_RhoGTPase/GDP/GDI_complex_(complex)
complex	Insulin_Aspart_(Novolog)_(complex)
protein	PPP1R1B
protein	TCF3
complex	CDC42/GTP/IQGAP1/filamentous_actin_(complex)
complex	NRG1/2/ERBB3_(complex)
complex	TRAM/activated_TLR4_(complex)
family	monoubiquitinated_N-myristoyl_GAG_polyprotein_(family)
complex	Cadherin/Catenin_(complex)
protein	GLYCAM1
complex	Integrin_alpha6beta1/Laminin-1_(complex)
protein	NF2
protein	NF1
complex	FRS2_family/SHP2/CRK_family/C3G/GAB2_(complex)
complex	GRB2/Sos1/P-Erbb2mut_(complex)
family	KRAB-ZNF_(family)
protein	BLMH
protein	NDUFAB1
protein	IL5RA
complex	NGF/p75NTR/NADE_(complex)
complex	mRNA_capping_factors_(complex)
family	Kv10_subunits_of_voltage_gated_potassium_channels_(family)
protein	NCAPD2
complex	RIAM_bound_to_Rap1-GTP_(complex)
protein	BLM
complex	DCC/DIP13alpha_(complex)
complex	IL12/IL12R/TYK2/JAK2/SPHK2_(complex)
protein	BLK
protein	HCK
complex	Phosphorylated_UPF1/SMG5/SMG7/SMG6/PP2A/Translated_mRNP_(complex)
family	Ligands_of_FFAR1_(GPR40)_(family)
complex	VEGFA/PLGF1_(complex)
complex	TGF-beta-R1/TGF-beta-R2_(complex)
complex	Interleukin-3_receptor_(complex)
protein	SLC30A5-2
family	Ligand/GPCR_complexes_that_activate_G12/13_(family)
complex	Endoglin_(dimer)_(complex)
complex	PI3K_Class_IB/PDE3B_(complex)
complex	Tab2/Ncor1_(complex)
complex	LCAT/spherical_HDL_complex_(complex)
family	DP1/2_(family)
protein	ZNF426
protein	ZNF425
protein	ZNF350
protein	ZNF420
protein	SIRPB1
complex	MyD88_complexed_with_the_activated_TLR5_or_10_receptor_(complex)
protein	ZNF429
complex	PDGF/Phospho-PDGF_receptor_dimer/phospho-Src_(complex)
complex	GRIK5_heteromer_with_GRIk1/2/3_(complex)
complex	p-AMPK_heterotrimer/AMP_(complex)
protein	SRGAP1
protein	SRGAP3
protein	O75228
family	Adenylyl_Cyclase_(family)
family	Kv3_subunits_of_voltage_gated_potassium_channels_(family)
protein	DLK1
complex	FPR1/G-beta/G-gamma/G16-alpha_(complex)
complex	Sensitive_ligand-responsive_EGFR_mutants/Non-covalent_EGFR_TKIs_(complex)
protein	TSC2
family	Co-Activators_(family)
protein	TSC1
protein	NEDD8
complex	VEGFR2_(dimer)/VEGFA_(dimer)/TSAd_(complex)
complex	Phosphorylated_TTP/mRNA_Complex_(complex)
protein	P2RY14
protein	NEDD1
protein	SMC3
protein	SMC2
protein	NEDD4
protein	P2RY11
protein	P2RY12
protein	P2RY13
complex	G-protein_receptor/G-gamma/G-beta/G-alpha-S/GDP_(complex)
complex	Cdk4/6/INK4A_complex_(complex)
complex	SULT1B1_homodimer_(complex)
protein	GAS2_(cleaved)
family	ABCC4_transported_dense_granule_content_(family)
complex	Follitropin_(complex)
family	HNF1B_(family)
protein	WBSCR17
family	Ena/VASP_proteins_(family)
complex	alpha1/beta1_Integrin/SCO-spondin_(complex)
protein	LEPR
complex	PELP1/CBP_(complex)
protein	LTA
complex	PDGF-BB/PDGFRB_(dimer)/GRB2/DOCK4/Dynamin_2_(complex)
protein	LTF
complex	ERA/HDAC4_(complex)
complex	NF_kappa_B1_p50/RelB_(complex)
family	Group_I_GCKs_(family)
protein	PROZ
protein	IFNA10
complex	Sumo_target_protein/SUMO2/3SUMO2/3_(complex)
complex	REELIN/ApoER2_(complex)
complex	Exportin_1/RanGTP_(complex)
complex	MGDIs/NGR/p75(NTR)/LINGO1/RHOGDI_(complex)
complex	NECD/Jagged_2_(complex)
protein	BANF1
complex	RET9/GFRalpha1/GDNF/FRS2/SHP2/Grb2_(complex)
complex	M/R/N_Complex_(complex)
complex	factor_IXa_(complex)
complex	Cone_Metarhodopsin_II/Cone_Transducin_(complex)
complex	BDNF_(dimer)/p75(NTR)_(complex)
protein	PPP5C
family	VAMP-associated_proteins_A_B_(family)
complex	Insulin-Zinc-Calcium_Complex_(complex)
protein	LMOD1
complex	Preprolactin-SRP_Complex_(complex)
protein	TAOK3
family	ub-p-PER1/2_(family)
complex	WNT5A/ROR2_(complex)
complex	alpha4/beta1_Integrin/VCAM1/Paxillin_(complex)
complex	C1GALT1/COSMC_(complex)
complex	RTC_with_degraded_RNA_template_and_minus_sssDNA_(complex)
protein	P05890
abstract	rRNA_transcription_(abstract)
protein	AHSG
family	Fatty_Acid_Ligands_That_Activate_PPAR-alpha_(family)
protein	OR5W2
protein	P05899
protein	GYG1
complex	alpha1/beta1_Integrin/Type_II_Collagen_(complex)
protein	GYG2
complex	Adenylate_cyclase_(Mg2+_cofactor)_(complex)
protein	SPTBN4
complex	RhoA/GDP/Rho_GDI_gamma_(complex)
family	PP1_catalytic_subunit_(family)
complex	HLA-DQ_(complex)
protein	TWIST1
protein	Q5NV69
abstract	clathrin-independent_pinocytosis_(abstract)
protein	HNF1B
protein	CDK11B-12
protein	HNF1A
complex	alpha2/beta1_Integrin/Laminin_5_(complex)
complex	Endoglin_(dimer)/beta_Arrestin2_(complex)
complex	High_affinity_GM-CSF_receptor_complex_dimer_activated_JAK2/STAT5_(complex)
family	Phosphorylated_smooth_muscle/non-muscle_myosin_2_regulatory_light_chains_(family)
complex	High_affinity_IL-5_receptor_complex_dimer_inactive_JAK2_p(Y593)-Bc_(complex)
complex	Serine/threonine-protein_phosphatase_2A_complex_with__regulatory_subunit_PPP2R3B_(complex)
complex	RB1/c-Abl_(complex)
protein	OR6C65
family	HLA_DR_beta_(family)
complex	Talin/RIAM_complex/_ECM_ligands/Integrin_alphaIIb_beta3/Active_(p-Y419)-_SRC/FADK1_(complex)
abstract	mitosis_(abstract)
complex	Cyclin_A/phospho-Cdk2(Thr160)/E2F1/E2F3_complex_(complex)
complex	SHH_Np/Cholesterol/BOC_(complex)
family	High_affinity_binding_complex_dimers_of_cytokine_receptors_using_Bc_inactive_JAK2_p(S589)-Bc_(family)
protein	OR6C68
complex	T-DHT/AR/Cyclin_D3/CDK11_p58_(complex)
complex	Processive_complex_loaded_on_telomere/Okazaki_fragment/Flap/RPA_heterotrimer_(complex)
complex	PKB/PKB_Regulator_(complex)
abstract	histone_H3-K9_methylation_(abstract)
complex	RAR_alpha/Jnk1_(complex)
complex	FKBP12/TGFBR1_(dimer)_(complex)
complex	alpha9/beta1_Integrin/ADAM12_(complex)
protein	P04949
protein	ZNF318-2
complex	IL23/IL23R/JAK2/TYK2/SOCS3_(complex)
abstract	neuron_apoptosis_(abstract)
complex	Ligand/GPCR_complexes_that_activate_Gz/Heterotrimeric_G-protein_Gz_(inactive)_(complex)
complex	EIF-4E/EIF-4G/EIF-4A/eIF-4B/RNA_strand/eIF3/40s_Ribosome_subunit_(complex)
complex	High_affinity_GM-CSF_receptor_complex_dimer_inactive_JAK2_p(Y593)-_Bc_(complex)
complex	T-cell_receptor_complex_with_dephosphorylated_CD3_zeta_chain_(complex)
complex	SIRP_alpha/SP-A/SP-D_(complex)
complex	Niacin_receptors/niacin_(complex)
complex	Integrin_alphaVbeta3/Vitronectin_(complex)
complex	Class_I_MHC/Ig-superfamily_Inhibitory_Receptors_(complex)
complex	TGFB3_(dimer)_(complex)
complex	48S_complex_(complex)
complex	Activated_TrkA_receptor_complex/Clathrin-coated_vesicle_(complex)
protein	ARHGEF7-4
complex	Apaf-1/Caspase_9_(complex)
protein	ARHGEF7-2
protein	ARHGEF7-3
complex	PKC_theta_(opened_conformation)_bound_to_DAG_(complex)
protein	PTK2B
complex	Telomerase_RNP_(complex)
protein	DAB2
protein	DAB1
complex	Integrin_alphaIIb_beta3/Active_(p-Y419)-SRC_(complex)
family	Phosphorylated_PLC-gamma1_bound_to_LAT_or_SLP-76_(family)
complex	APC/DLG1_(complex)
family	Integrins_(family)
complex	Homodimer_of_GAD2_(complex)
complex	IRE1_homodimer_(complex)
complex	RPS6(+)/eIF3/40s_Ribosome_subunit_(complex)
complex	p130_CAS/CRK/DOCK1_(complex)
protein	HYOU1
complex	ribonucleotide_reductase_M1_polypeptide_dimer_(complex)
complex	dsRNA/RIG-I/MDA5/K48_Ub-IPS-1_(complex)
protein	Q14CL3
complex	ErbB4/ErbB4/HBEGF/HBEGF_(complex)
complex	ACVR1C/ACVR2B/EGF-CFC_(complex)
complex	alpha2/beta1_Integrin/Laminin_1_(complex)
protein	CNOT4
abstract	positive_regulation_of_axon_extension_(abstract)
family	Mannose-carrying_cell_recognition_molecules_(family)
complex	PECAM-1_bound_to_CD177_(complex)
complex	Phospho-BMP_type_I_receptor_dimer_(complex)
complex	VLA-4/_JAM-B_(complex)
complex	NEMO/ATM_(complex)
complex	RNA_polymerase_II_(phosphorylated)/TFIIF_complex_(complex)
complex	G-protein_i/o_alpha/GDP/G-protein_beta/G-protein_gamma_Complex_(complex)
protein	RAB5A
protein	RAB5C
complex	MKK3/MKK6_(complex)
complex	IGF-1R_heterotetramer/IGF1_(complex)
complex	Alpha-Synuclein/Torsin_A_(complex)
family	Procaspase2/3_(family)
complex	Rev_multimer-bound_HIV-1_mRNA_(complex)
complex	GRB2/GAB1_(complex)
family	STAT5_dimers_(family)
abstract	endosomal_lumen_acidification_(abstract)
complex	MPG_glycosylase/hypoxanthine_complex_(complex)
protein	NHEJ1
complex	Vif/Cul5/SCF_complex_(complex)
complex	VEGFR3/Type_I_Collagen/alpha1/beta1_Integrin_(complex)
complex	dsRNA/RIG-I/MDA5/TRAF2/TRAF6/IPS-1/RIP-1/FADD/Casp-8/10_prodomain/IKK_complex_(complex)
protein	CSF1
protein	CSF2
complex	alphav/beta3_Integrin/PYK2_(complex)
complex	Talin/RIAM_complex_(complex)
complex	Env_oligomer_with_gp120(second_conformation_change)_(complex)
complex	NF-E2_(complex)
protein	WNT7A
complex	cAMP/PKA/AKAP79/IQGAP1_Complex_(complex)
protein	WNT7B
protein	ERAP2
protein	ERAP1
complex	glycogen_phosphorylase_liver_form_dimer_a_(complex)
complex	PER1-2_/_WDR5_(complex)
protein	KCNC2
protein	RRAD
protein	P29777
complex	Plexin-A1/Sema6D/Trem2/DAP12_(complex)
protein	CNTN2
protein	CNTN1
protein	CNTN6
protein	PLA2G1B
complex	beta-NGF_dimer/TrkA_receptor_dimer_(complex)
complex	G12_family/GTP_(complex)
complex	proBDNF_(dimer)/p75(NTR)/Sortilin_(complex)
complex	ESCRT-I_(complex)
family	Defensins_alpha_1-3_(family)
protein	ZNF169
complex	Particulate_Ag/DC_receptors_(complex)
protein	CTSG
protein	ZNF160
protein	ZNF167
protein	DDX54
family	DARPP-32_(and/or_phosphorylated)_(family)
family	DARPP-32_(for_CDK5_phosphorylation)_(family)
complex	MYC/Max_(complex)
complex	alpha4/beta7_Integrin_(complex)
protein	CDC42BPA
complex	phospho-Cdc2(Thr_14)/Cyclin_A_(complex)
complex	Ligand-responsive_Ub-p-6Y-EGFR_mutants/p-Y371-CBL_(complex)
protein	E6
protein	COX6C
protein	TXNRD1
family	EIF4E1/EIF4E3_(family)
rna	polyadenylated_mRNA_(rna)
protein	BUB1
protein	RNPS1
protein	BUB3
complex	pTie2_and_SHP2_complex_(complex)
complex	alphaM/beta2_Integrin/JAM-B/JAM-C_(complex)
complex	Growth_Hormone/_Tyrosine_phosphorylated_Growth_Hormone_Receptor-JAK2_dimer/SHP2_(complex)
protein	UBE2E1
family	FilGAP/p73RhoGAP_(family)
protein	UBE2E3
protein	UBE2E2
protein	CNGA1
complex	Preproinsulin-SRP_Complex_(complex)
protein	CNGA3
